Time;x;y;z;7c:9e:bd:f9:c3:72;7c:9e:bd:f0:91:c6;7c:9e:bd:f1:d3:e6;7c:9e:bd:f0:87:de;7c:9e:bd:f1:d6:92;7c:9e:bd:f8:d5:de;7c:9e:bd:f1:e3:96;7c:9e:bd:f9:ad:76
02/01/2021 15:31;8,0;0,0;2,9;-75,0;-81;-89;-67;-89,0;-69;-84,0;-85,0
02/01/2021 15:31;8,0;0,0;2,9;-76,0;-76;-84;-68;-89,0;-67;-89,0;-80,0
02/01/2021 15:31;8,0;0,0;2,9;-77,0;-77;-88;-65;-90,0;-71;-92,0;-82,0
02/01/2021 15:31;8,0;0,0;2,9;-76,0;-78;-85;-68;-89,0;-69;-90,0;-81,0
02/01/2021 15:31;9,0;0,0;2,9;-82,0;-73;-76;-62;-88,0;-73;-88,0;-78,0
02/01/2021 15:31;9,0;0,0;2,9;-91,0;-74;-73;-61;-91,0;-70;-87,0;-77,0
02/01/2021 15:31;9,0;0,0;2,9;-86,0;-73;-73;-64;-89,0;-71;-84,0;-75,0
02/01/2021 15:31;9,0;0,0;2,9;-81,0;-76;-77;-61;-88,0;-69;-87,0;-76,0
02/01/2021 15:31;9,0;0,0;2,9;-80,0;-70;-77;-63;-89,0;-70;-90,0;-77,0
02/01/2021 15:32;29,0;0,0;2,9;-92,0;-69;-73;-74;-88,0;-61;-89,0;-73,0
02/01/2021 15:32;29,0;0,0;2,9;-91,0;-67;-72;-73;-89,0;-61;-88,0;-72,0
02/01/2021 15:32;29,0;0,0;2,9;-93,0;-69;-71;-73;-91,0;-61;-86,0;-74,0
02/01/2021 15:32;29,0;0,0;2,9;-91,0;-74;-72;-73;-92,0;-61;-89,0;-74,0
02/01/2021 15:32;29,0;0,0;2,9;-89,0;-76;-72;-74;-93,0;-63;-90,0;-72,0
02/01/2021 15:32;31,0;0,0;2,9;-88,0;-66;-72;-73;-93,0;-61;-93,0;-87,0
02/01/2021 15:32;31,0;0,0;2,9;-93,0;-70;-73;-73;-87,0;-59;-86,0;-83,0
02/01/2021 15:32;31,0;0,0;2,9;-86,0;-71;-82;-73;-89,0;-58;-87,0;-88,0
02/01/2021 15:32;31,0;0,0;2,9;-92,0;-68;-82;-76;-88,0;-60;-92,0;-85,0
02/01/2021 15:32;31,0;0,0;2,9;-87,0;-69;-78;-75;-90,0;-59;-88,0;-86,0
02/01/2021 15:33;28,0;0,0;2,9;-87,0;-67;-65;-71;-90,0;-64;-91,0;-80,0
02/01/2021 15:33;28,0;0,0;2,9;-86,0;-67;-65;-69;-89,0;-64;-92,0;-80,0
02/01/2021 15:33;28,0;0,0;2,9;-86,0;-68;-65;-69;-93,0;-64;-94,0;-80,0
02/01/2021 15:33;28,0;0,0;2,9;-86,0;-67;-65;-71;-91,0;-63;-93,0;-79,0
02/01/2021 15:33;28,0;0,0;2,9;-86,0;-67;-65;-71;-92,0;-64;-92,0;-80,0
02/01/2021 15:34;30,0;0,0;2,9;-90,0;-65;-69;-78;-90,0;-66;-84,0;-85,0
02/01/2021 15:34;30,0;0,0;2,9;-88,0;-71;-69;-73;-91,0;-70;-88,0;-87,0
02/01/2021 15:34;30,0;0,0;2,9;-88,0;-71;-69;-73;-91,0;-70;-88,0;-87,0
02/01/2021 15:34;30,0;0,0;2,9;-88,0;-71;-69;-73;-91,0;-70;-88,0;-87,0
02/01/2021 15:34;30,0;0,0;2,9;-90,0;-66;-68;-74;-92,0;-70;-90,0;-84,0
02/01/2021 15:34;60,0;0,0;2,9;-84,0;-63;-79;-82;-90,0;-78;-91,0;-81,0
02/01/2021 15:34;60,0;0,0;2,9;-85,0;-63;-72;-82;-84,0;-77;-88,0;-85,0
02/01/2021 15:34;60,0;0,0;2,9;-85,0;-63;-72;-95;-84,0;-75;-93,0;-83,0
02/01/2021 15:34;60,0;0,0;2,9;-84,0;-63;-72;-82;-82,0;-72;-94,0;-80,0
02/01/2021 15:34;60,0;0,0;2,9;-86,0;-63;-71;-83;-90,0;-76;-87,0;-81,0
02/01/2021 15:35;61,0;0,0;2,9;-83,0;-68;-72;-81;-97,0;-80;-83,0;-79,0
02/01/2021 15:35;61,0;0,0;2,9;-87,0;-68;-71;-77;-93,0;-67;-84,0;-74,0
02/01/2021 15:35;61,0;0,0;2,9;-88,0;-71;-74;-89;-92,0;-81;-83,0;-80,0
02/01/2021 15:35;61,0;0,0;2,9;-92,0;-67;-76;-74;-91,0;-79;-86,0;-78,0
02/01/2021 15:35;61,0;0,0;2,9;-87,0;-69;-72;-75;-91,0;-76;-82,0;-74,0
02/01/2021 15:35;62,0;0,0;2,9;-90,0;-66;-72;-76;-200,0;-80;-90,0;-76,0
02/01/2021 15:35;62,0;0,0;2,9;-87,0;-64;-72;-81;-90,0;-80;-89,0;-78,0
02/01/2021 15:35;62,0;0,0;2,9;-89,0;-64;-72;-75;-200,0;-82;-200,0;-78,0
02/01/2021 15:35;62,0;0,0;2,9;-89,0;-64;-72;-76;-89,0;-84;-88,0;-80,0
02/01/2021 15:35;62,0;0,0;2,9;-85,0;-64;-72;-80;-96,0;-82;-93,0;-78,0
02/01/2021 15:36;63,0;0,0;2,9;-94,0;-64;-88;-91;-88,0;-62;-90,0;-92,0
02/01/2021 15:36;63,0;0,0;2,9;-89,0;-64;-88;-84;-88,0;-62;-91,0;-85,0
02/01/2021 15:36;63,0;0,0;2,9;-89,0;-63;-81;-85;-90,0;-63;-89,0;-88,0
02/01/2021 15:36;63,0;0,0;2,9;-89,0;-64;-94;-90;-200,0;-65;-89,0;-85,0
02/01/2021 15:36;63,0;0,0;2,9;-90,0;-64;-82;-85;-96,0;-63;-92,0;-93,0
02/01/2021 15:37;83,0;0,0;2,9;-90,0;-62;-65;-81;-91,0;-86;-89,0;-69,0
02/01/2021 15:37;83,0;0,0;2,9;-89,0;-61;-64;-87;-95,0;-81;-90,0;-69,0
02/01/2021 15:37;83,0;0,0;2,9;-90,0;-60;-65;-78;-200,0;-72;-89,0;-70,0
02/01/2021 15:37;83,0;0,0;2,9;-91,0;-59;-65;-85;-200,0;-72;-91,0;-70,0
02/01/2021 15:37;83,0;0,0;2,9;-89,0;-60;-65;-76;-200,0;-72;-90,0;-69,0
02/01/2021 15:38;27,0;0,0;2,9;-89,0;-64;-78;-72;-92,0;-73;-92,0;-73,0
02/01/2021 15:38;27,0;0,0;2,9;-89,0;-62;-67;-75;-90,0;-68;-95,0;-71,0
02/01/2021 15:38;27,0;0,0;2,9;-89,0;-62;-66;-74;-92,0;-73;-89,0;-71,0
02/01/2021 15:38;27,0;0,0;2,9;-86,0;-62;-67;-73;-90,0;-68;-93,0;-71,0
02/01/2021 15:38;27,0;0,0;2,9;-85,0;-72;-69;-76;-91,0;-70;-92,0;-73,0
02/01/2021 15:38;25,0;0,0;2,9;-200,0;-67;-70;-79;-200,0;-66;-91,0;-71,0
02/01/2021 15:38;25,0;0,0;2,9;-200,0;-69;-77;-81;-200,0;-67;-90,0;-76,0
02/01/2021 15:38;25,0;0,0;2,9;-88,0;-70;-72;-71;-92,0;-69;-85,0;-74,0
02/01/2021 15:38;25,0;0,0;2,9;-200,0;-68;-73;-75;-92,0;-67;-90,0;-73,0
02/01/2021 15:38;25,0;0,0;2,9;-200,0;-70;-71;-76;-200,0;-65;-86,0;-73,0
02/01/2021 15:38;7,0;0,0;2,9;-85,0;-85;-74;-89;-200,0;-67;-84,0;-90,0
02/01/2021 15:38;7,0;0,0;2,9;-84,0;-77;-74;-83;-200,0;-69;-91,0;-87,0
02/01/2021 15:38;7,0;0,0;2,9;-85,0;-76;-75;-86;-89,0;-69;-83,0;-94,0
02/01/2021 15:39;7,0;0,0;2,9;-92,0;-79;-76;-84;-91,0;-73;-85,0;-78,0
02/01/2021 15:39;7,0;0,0;2,9;-85,0;-77;-78;-95;-89,0;-67;-84,0;-85,0
02/01/2021 15:39;6,0;0,0;2,9;-85,0;-85;-70;-78;-95,0;-71;-94,0;-74,0
02/01/2021 15:39;6,0;0,0;2,9;-88,0;-81;-86;-78;-200,0;-71;-84,0;-73,0
02/01/2021 15:39;6,0;0,0;2,9;-85,0;-69;-70;-79;-200,0;-71;-89,0;-73,0
02/01/2021 15:39;6,0;0,0;2,9;-85,0;-71;-71;-79;-200,0;-71;-92,0;-76,0
02/01/2021 15:39;6,0;0,0;2,9;-84,0;-72;-70;-77;-200,0;-72;-92,0;-76,0
02/01/2021 15:39;5,0;0,0;2,9;-92,0;-73;-69;-83;-200,0;-78;-94,0;-77,0
02/01/2021 15:39;5,0;0,0;2,9;-200,0;-70;-69;-85;-200,0;-85;-91,0;-75,0
02/01/2021 15:39;5,0;0,0;2,9;-93,0;-70;-65;-83;-200,0;-77;-89,0;-76,0
02/01/2021 15:39;5,0;0,0;2,9;-200,0;-71;-70;-87;-200,0;-81;-88,0;-77,0
02/01/2021 15:39;5,0;0,0;2,9;-92,0;-70;-70;-85;-200,0;-78;-88,0;-76,0
02/01/2021 15:41;24,0;0,0;2,9;-92,0;-71;-81;-87;-200,0;-81;-88,0;-76,0
02/01/2021 15:41;24,0;0,0;2,9;-93,0;-68;-77;-83;-200,0;-72;-90,0;-74,0
02/01/2021 15:41;24,0;0,0;2,9;-200,0;-70;-83;-89;-200,0;-72;-88,0;-76,0
02/01/2021 15:41;24,0;0,0;2,9;-200,0;-69;-77;-83;-200,0;-77;-88,0;-74,0
02/01/2021 15:41;24,0;0,0;2,9;-200,0;-69;-75;-82;-200,0;-75;-87,0;-73,0
02/01/2021 15:41;26,0;0,0;2,9;-200,0;-62;-72;-81;-90,0;-75;-87,0;-78,0
02/01/2021 15:41;26,0;0,0;2,9;-200,0;-62;-71;-81;-90,0;-75;-88,0;-77,0
02/01/2021 15:41;26,0;0,0;2,9;-200,0;-62;-71;-82;-92,0;-83;-87,0;-75,0
02/01/2021 15:41;26,0;0,0;2,9;-200,0;-63;-70;-79;-93,0;-74;-90,0;-75,0
02/01/2021 15:41;26,0;0,0;2,9;-200,0;-62;-71;-80;-90,0;-76;-86,0;-78,0
02/01/2021 15:42;59,0;0,0;2,9;-91,0;-61;-74;-78;-91,0;-74;-91,0;-75,0
02/01/2021 15:42;59,0;0,0;2,9;-91,0;-60;-70;-76;-91,0;-74;-88,0;-75,0
02/01/2021 15:42;59,0;0,0;2,9;-89,0;-77;-81;-76;-91,0;-75;-85,0;-76,0
02/01/2021 15:42;59,0;0,0;2,9;-92,0;-60;-75;-80;-200,0;-72;-87,0;-76,0
02/01/2021 15:42;59,0;0,0;2,9;-90,0;-60;-71;-77;-97,0;-73;-87,0;-82,0
02/01/2021 15:42;58,0;0,0;2,9;-200,0;-73;-77;-88;-200,0;-74;-200,0;-79,0
02/01/2021 15:42;58,0;0,0;2,9;-91,0;-72;-76;-88;-200,0;-75;-88,0;-83,0
02/01/2021 15:42;58,0;0,0;2,9;-86,0;-70;-72;-83;-200,0;-91;-200,0;-79,0
02/01/2021 15:42;58,0;0,0;2,9;-87,0;-62;-74;-85;-200,0;-75;-92,0;-84,0
02/01/2021 15:42;58,0;0,0;2,9;-89,0;-69;-74;-87;-200,0;-74;-89,0;-83,0
02/01/2021 15:43;57,0;0,0;2,9;-86,0;-61;-71;-81;-200,0;-80;-90,0;-69,0
02/01/2021 15:43;57,0;0,0;2,9;-200,0;-60;-70;-79;-200,0;-81;-90,0;-70,0
02/01/2021 15:43;57,0;0,0;2,9;-88,0;-60;-70;-78;-200,0;-76;-92,0;-71,0
02/01/2021 15:43;57,0;0,0;2,9;-200,0;-61;-67;-82;-200,0;-79;-89,0;-70,0
02/01/2021 15:43;57,0;0,0;2,9;-89,0;-61;-70;-81;-200,0;-81;-89,0;-70,0
02/01/2021 15:43;56,0;0,0;2,9;-200,0;-66;-66;-78;-200,0;-71;-92,0;-71,0
02/01/2021 15:43;56,0;0,0;2,9;-200,0;-72;-66;-80;-200,0;-72;-96,0;-70,0
02/01/2021 15:43;56,0;0,0;2,9;-94,0;-61;-74;-78;-92,0;-73;-90,0;-70,0
02/01/2021 15:43;56,0;0,0;2,9;-91,0;-68;-74;-78;-200,0;-79;-89,0;-72,0
02/01/2021 15:43;56,0;0,0;2,9;-94,0;-68;-67;-77;-200,0;-71;-95,0;-72,0
02/01/2021 15:44;84,0;0,0;2,9;-94,0;-69;-81;-84;-200,0;-74;-92,0;-64,0
02/01/2021 15:44;84,0;0,0;2,9;-91,0;-69;-82;-84;-200,0;-75;-90,0;-65,0
02/01/2021 15:44;84,0;0,0;2,9;-91,0;-69;-78;-88;-200,0;-76;-93,0;-65,0
02/01/2021 15:44;84,0;0,0;2,9;-92,0;-69;-79;-86;-200,0;-75;-90,0;-65,0
02/01/2021 15:44;84,0;0,0;2,9;-200,0;-69;-80;-87;-200,0;-75;-92,0;-65,0
02/01/2021 15:45;55,0;0,0;2,9;-92,0;-81;-76;-80;-200,0;-95;-89,0;-74,0
02/01/2021 15:45;55,0;0,0;2,9;-200,0;-82;-75;-79;-200,0;-89;-90,0;-74,0
02/01/2021 15:45;55,0;0,0;2,9;-90,0;-79;-75;-79;-200,0;-83;-200,0;-70,0
02/01/2021 15:45;55,0;0,0;2,9;-90,0;-82;-76;-80;-200,0;-81;-93,0;-70,0
02/01/2021 15:45;55,0;0,0;2,9;-91,0;-80;-76;-79;-200,0;-91;-92,0;-79,0
02/01/2021 15:45;54,0;0,0;2,9;-200,0;-70;-71;-76;-98,0;-84;-91,0;-71,0
02/01/2021 15:46;54,0;0,0;2,9;-200,0;-72;-72;-78;-94,0;-88;-91,0;-75,0
02/01/2021 15:46;54,0;0,0;2,9;-200,0;-72;-72;-76;-92,0;-86;-91,0;-77,0
02/01/2021 15:46;54,0;0,0;2,9;-200,0;-72;-72;-77;-93,0;-89;-88,0;-68,0
02/01/2021 15:46;54,0;0,0;2,9;-200,0;-71;-72;-77;-90,0;-78;-90,0;-74,0
02/01/2021 15:46;53,0;0,0;2,9;-200,0;-72;-76;-79;-93,0;-78;-92,0;-70,0
02/01/2021 15:46;53,0;0,0;2,9;-93,0;-72;-73;-81;-92,0;-77;-88,0;-70,0
02/01/2021 15:46;53,0;0,0;2,9;-200,0;-72;-72;-83;-200,0;-73;-200,0;-70,0
02/01/2021 15:46;53,0;0,0;2,9;-200,0;-72;-72;-79;-91,0;-76;-91,0;-69,0
02/01/2021 15:46;53,0;0,0;2,9;-95,0;-72;-72;-79;-94,0;-76;-200,0;-70,0
02/01/2021 15:47;52,0;0,0;2,9;-200,0;-71;-67;-81;-200,0;-77;-200,0;-67,0
02/01/2021 15:47;52,0;0,0;2,9;-200,0;-70;-69;-82;-200,0;-80;-200,0;-68,0
02/01/2021 15:47;52,0;0,0;2,9;-200,0;-71;-70;-80;-200,0;-80;-200,0;-67,0
02/01/2021 15:47;52,0;0,0;2,9;-200,0;-72;-70;-86;-200,0;-78;-200,0;-67,0
02/01/2021 15:47;52,0;0,0;2,9;-200,0;-73;-69;-86;-200,0;-77;-200,0;-67,0
02/01/2021 15:48;23,0;0,0;2,9;-200,0;-69;-75;-93;-93,0;-74;-90,0;-68,0
02/01/2021 15:48;23,0;0,0;2,9;-200,0;-69;-76;-91;-95,0;-75;-89,0;-67,0
02/01/2021 15:48;23,0;0,0;2,9;-94,0;-70;-76;-88;-200,0;-77;-90,0;-68,0
02/01/2021 15:48;23,0;0,0;2,9;-92,0;-70;-75;-89;-200,0;-85;-90,0;-69,0
02/01/2021 15:48;23,0;0,0;2,9;-87,0;-70;-77;-88;-200,0;-74;-90,0;-68,0
02/01/2021 15:48;21,0;0,0;2,9;-90,0;-74;-73;-85;-200,0;-79;-87,0;-69,0
02/01/2021 15:48;21,0;0,0;2,9;-90,0;-72;-75;-87;-200,0;-84;-88,0;-69,0
02/01/2021 15:48;21,0;0,0;2,9;-200,0;-74;-74;-82;-200,0;-83;-200,0;-68,0
02/01/2021 15:48;21,0;0,0;2,9;-92,0;-75;-71;-83;-200,0;-79;-90,0;-68,0
02/01/2021 15:48;21,0;0,0;2,9;-91,0;-74;-76;-85;-200,0;-90;-92,0;-68,0
02/01/2021 15:49;4,0;0,0;2,9;-200,0;-75;-69;-83;-200,0;-77;-89,0;-73,0
02/01/2021 15:49;4,0;0,0;2,9;-200,0;-77;-73;-86;-200,0;-80;-200,0;-72,0
02/01/2021 15:50;4,0;0,0;2,9;-200,0;-75;-69;-92;-200,0;-78;-94,0;-76,0
02/01/2021 15:50;4,0;0,0;2,9;-200,0;-84;-70;-85;-200,0;-77;-90,0;-73,0
02/01/2021 15:50;4,0;0,0;2,9;-200,0;-76;-69;-86;-200,0;-80;-91,0;-72,0
02/01/2021 15:50;2,0;0,0;2,9;-200,0;-74;-61;-91;-200,0;-75;-88,0;-74,0
02/01/2021 15:50;2,0;0,0;2,9;-200,0;-73;-61;-94;-200,0;-75;-87,0;-76,0
02/01/2021 15:50;2,0;0,0;2,9;-94,0;-72;-61;-85;-200,0;-75;-89,0;-78,0
02/01/2021 15:50;2,0;0,0;2,9;-92,0;-73;-61;-90;-200,0;-75;-94,0;-76,0
02/01/2021 15:50;2,0;0,0;2,9;-200,0;-72;-61;-89;-200,0;-74;-94,0;-77,0
02/01/2021 15:51;1,0;0,0;2,9;-98,0;-74;-57;-85;-89,0;-74;-200,0;-76,0
02/01/2021 15:51;1,0;0,0;2,9;-90,0;-80;-58;-91;-92,0;-76;-90,0;-74,0
02/01/2021 15:51;1,0;0,0;2,9;-88,0;-80;-58;-90;-91,0;-78;-90,0;-73,0
02/01/2021 15:51;1,0;0,0;2,9;-92,0;-79;-57;-91;-200,0;-76;-96,0;-72,0
02/01/2021 15:51;1,0;0,0;2,9;-95,0;-80;-57;-86;-94,0;-76;-93,0;-73,0
02/01/2021 15:52;3,0;0,0;2,9;-200,0;-72;-68;-88;-92,0;-81;-93,0;-78,0
02/01/2021 15:52;3,0;0,0;2,9;-200,0;-74;-68;-90;-93,0;-88;-93,0;-88,0
02/01/2021 15:52;3,0;0,0;2,9;-96,0;-74;-73;-90;-200,0;-81;-98,0;-79,0
02/01/2021 15:52;3,0;0,0;2,9;-94,0;-72;-69;-92;-92,0;-89;-200,0;-82,0
02/01/2021 15:52;3,0;0,0;2,9;-97,0;-73;-69;-90;-200,0;-84;-92,0;-81,0
02/01/2021 15:52;20,0;0,0;2,9;-200,0;-76;-78;-76;-200,0;-78;-200,0;-70,0
02/01/2021 15:52;20,0;0,0;2,9;-200,0;-81;-75;-78;-200,0;-77;-85,0;-80,0
02/01/2021 15:52;20,0;0,0;2,9;-200,0;-76;-75;-76;-200,0;-79;-86,0;-78,0
02/01/2021 15:53;20,0;0,0;2,9;-200,0;-81;-77;-80;-200,0;-74;-85,0;-83,0
02/01/2021 15:53;20,0;0,0;2,9;-200,0;-77;-79;-77;-200,0;-77;-84,0;-69,0
02/01/2021 15:53;22,0;0,0;2,9;-200,0;-78;-80;-87;-200,0;-78;-93,0;-67,0
02/01/2021 15:53;22,0;0,0;2,9;-200,0;-77;-82;-84;-200,0;-75;-94,0;-67,0
02/01/2021 15:53;22,0;0,0;2,9;-200,0;-80;-80;-86;-200,0;-79;-95,0;-67,0
02/01/2021 15:53;22,0;0,0;2,9;-200,0;-81;-79;-86;-200,0;-82;-92,0;-67,0
02/01/2021 15:53;22,0;0,0;2,9;-200,0;-75;-86;-88;-200,0;-76;-90,0;-68,0
02/01/2021 16:00;18,0;0,0;2,0;-90,0;-87;-200;-91;-70,0;-84;-71,0;-88,0
02/01/2021 16:00;18,0;0,0;2,0;-91,0;-81;-200;-87;-70,0;-84;-73,0;-86,0
02/01/2021 16:00;18,0;0,0;2,0;-89,0;-82;-96;-91;-69,0;-84;-72,0;-85,0
02/01/2021 16:00;18,0;0,0;2,0;-88,0;-82;-89;-92;-70,0;-84;-71,0;-86,0
02/01/2021 16:00;18,0;0,0;2,0;-89,0;-81;-90;-90;-69,0;-84;-72,0;-90,0
02/01/2021 16:01;19,0;0,0;2,0;-80,0;-84;-88;-84;-62,0;-80;-76,0;-87,0
02/01/2021 16:01;19,0;0,0;2,0;-80,0;-84;-89;-85;-62,0;-75;-75,0;-93,0
02/01/2021 16:01;19,0;0,0;2,0;-80,0;-83;-89;-84;-62,0;-76;-75,0;-92,0
02/01/2021 16:01;19,0;0,0;2,0;-80,0;-84;-88;-84;-62,0;-75;-76,0;-91,0
02/01/2021 16:01;19,0;0,0;2,0;-80,0;-81;-84;-83;-61,0;-79;-89,0;-89,0
02/01/2021 16:01;49,0;0,0;2,0;-82,0;-84;-86;-84;-69,0;-83;-82,0;-200,0
02/01/2021 16:01;49,0;0,0;2,0;-81,0;-86;-90;-84;-70,0;-80;-83,0;-200,0
02/01/2021 16:01;49,0;0,0;2,0;-83,0;-82;-86;-84;-70,0;-80;-75,0;-200,0
02/01/2021 16:01;49,0;0,0;2,0;-82,0;-85;-88;-92;-69,0;-81;-73,0;-94,0
02/01/2021 16:01;49,0;0,0;2,0;-82,0;-86;-88;-91;-70,0;-82;-84,0;-200,0
02/01/2021 16:01;51,0;0,0;2,0;-85,0;-85;-86;-83;-75,0;-74;-74,0;-87,0
02/01/2021 16:01;51,0;0,0;2,0;-85,0;-84;-86;-85;-74,0;-77;-71,0;-91,0
02/01/2021 16:01;51,0;0,0;2,0;-84,0;-84;-85;-87;-74,0;-76;-72,0;-90,0
02/01/2021 16:01;51,0;0,0;2,0;-93,0;-83;-85;-83;-75,0;-77;-71,0;-87,0
02/01/2021 16:01;51,0;0,0;2,0;-85,0;-83;-96;-88;-73,0;-85;-72,0;-90,0
02/01/2021 16:02;48,0;0,0;2,0;-82,0;-82;-86;-89;-73,0;-88;-65,0;-87,0
02/01/2021 16:02;48,0;0,0;2,0;-81,0;-82;-86;-86;-77,0;-83;-71,0;-89,0
02/01/2021 16:02;48,0;0,0;2,0;-83,0;-84;-86;-85;-76,0;-85;-70,0;-89,0
02/01/2021 16:03;48,0;0,0;2,0;-80,0;-82;-86;-89;-74,0;-83;-66,0;-87,0
02/01/2021 16:03;48,0;0,0;2,0;-82,0;-82;-85;-90;-75,0;-86;-69,0;-89,0
02/01/2021 16:03;50,0;0,0;2,0;-80,0;-84;-80;-79;-72,0;-80;-70,0;-200,0
02/01/2021 16:03;50,0;0,0;2,0;-86,0;-90;-79;-95;-77,0;-91;-70,0;-200,0
02/01/2021 16:03;50,0;0,0;2,0;-80,0;-91;-80;-80;-72,0;-80;-70,0;-200,0
02/01/2021 16:03;50,0;0,0;2,0;-80,0;-84;-80;-88;-72,0;-79;-70,0;-200,0
02/01/2021 16:03;50,0;0,0;2,0;-79,0;-90;-79;-88;-71,0;-81;-70,0;-200,0
02/01/2021 16:03;76,0;0,0;2,0;-87,0;-80;-81;-78;-72,0;-83;-61,0;-90,0
02/01/2021 16:03;76,0;0,0;2,0;-88,0;-80;-81;-80;-72,0;-82;-62,0;-90,0
02/01/2021 16:03;76,0;0,0;2,0;-86,0;-80;-80;-81;-71,0;-81;-61,0;-91,0
02/01/2021 16:03;76,0;0,0;2,0;-82,0;-81;-81;-79;-72,0;-82;-62,0;-93,0
02/01/2021 16:03;76,0;0,0;2,0;-87,0;-81;-81;-84;-73,0;-82;-61,0;-93,0
02/01/2021 16:04;77,0;0,0;2,0;-89,0;-87;-88;-86;-67,0;-80;-59,0;-93,0
02/01/2021 16:04;77,0;0,0;2,0;-88,0;-84;-200;-88;-69,0;-82;-60,0;-83,0
02/01/2021 16:04;77,0;0,0;2,0;-90,0;-85;-91;-86;-68,0;-79;-60,0;-83,0
02/01/2021 16:04;77,0;0,0;2,0;-88,0;-84;-90;-87;-68,0;-82;-60,0;-88,0
02/01/2021 16:04;77,0;0,0;2,0;-88,0;-85;-200;-87;-76,0;-85;-60,0;-83,0
02/01/2021 16:04;78,0;0,0;2,0;-79,0;-83;-84;-200;-71,0;-85;-60,0;-200,0
02/01/2021 16:04;78,0;0,0;2,0;-80,0;-83;-84;-93;-73,0;-85;-60,0;-200,0
02/01/2021 16:04;78,0;0,0;2,0;-80,0;-92;-90;-88;-72,0;-85;-61,0;-200,0
02/01/2021 16:04;78,0;0,0;2,0;-79,0;-83;-95;-90;-71,0;-85;-62,0;-200,0
02/01/2021 16:04;78,0;0,0;2,0;-79,0;-91;-92;-88;-71,0;-85;-61,0;-94,0
02/01/2021 16:04;79,0;0,0;2,0;-82,0;-85;-87;-88;-82,0;-85;-71,0;-200,0
02/01/2021 16:05;79,0;0,0;2,0;-82,0;-85;-88;-89;-84,0;-87;-70,0;-200,0
02/01/2021 16:05;79,0;0,0;2,0;-81,0;-85;-87;-87;-71,0;-87;-71,0;-200,0
02/01/2021 16:05;79,0;0,0;2,0;-82,0;-84;-92;-87;-71,0;-85;-71,0;-200,0
02/01/2021 16:05;79,0;0,0;2,0;-82,0;-85;-88;-87;-84,0;-85;-71,0;-200,0
02/01/2021 16:05;16,0;0,0;2,0;-77,0;-82;-86;-85;-77,0;-76;-69,0;-86,0
02/01/2021 16:05;16,0;0,0;2,0;-78,0;-83;-85;-89;-77,0;-77;-68,0;-88,0
02/01/2021 16:05;16,0;0,0;2,0;-78,0;-80;-84;-89;-77,0;-82;-71,0;-85,0
02/01/2021 16:05;16,0;0,0;2,0;-77,0;-81;-85;-88;-76,0;-77;-68,0;-87,0
02/01/2021 16:05;16,0;0,0;2,0;-78,0;-81;-87;-86;-68,0;-78;-68,0;-89,0
02/01/2021 16:05;17,0;0,0;2,0;-81,0;-82;-81;-86;-71,0;-77;-88,0;-89,0
02/01/2021 16:05;17,0;0,0;2,0;-84,0;-82;-86;-83;-78,0;-75;-85,0;-87,0
02/01/2021 16:05;17,0;0,0;2,0;-83,0;-81;-85;-83;-79,0;-75;-80,0;-89,0
02/01/2021 16:05;17,0;0,0;2,0;-87,0;-81;-84;-84;-78,0;-74;-84,0;-89,0
02/01/2021 16:06;17,0;0,0;2,0;-82,0;-85;-83;-81;-78,0;-74;-85,0;-88,0
02/01/2021 16:06;45,0;0,0;2,0;-80,0;-77;-81;-82;-76,0;-80;-69,0;-93,0
02/01/2021 16:06;45,0;0,0;2,0;-82,0;-77;-81;-79;-76,0;-81;-69,0;-89,0
02/01/2021 16:06;45,0;0,0;2,0;-80,0;-78;-95;-82;-76,0;-83;-69,0;-89,0
02/01/2021 16:06;45,0;0,0;2,0;-81,0;-81;-83;-80;-88,0;-82;-69,0;-90,0
02/01/2021 16:06;45,0;0,0;2,0;-80,0;-77;-81;-82;-76,0;-78;-69,0;-200,0
02/01/2021 16:06;47,0;0,0;2,0;-89,0;-80;-88;-91;-76,0;-79;-72,0;-93,0
02/01/2021 16:06;47,0;0,0;2,0;-91,0;-80;-87;-89;-75,0;-88;-74,0;-200,0
02/01/2021 16:06;47,0;0,0;2,0;-89,0;-79;-88;-88;-75,0;-89;-73,0;-93,0
02/01/2021 16:06;47,0;0,0;2,0;-91,0;-78;-89;-92;-75,0;-85;-73,0;-91,0
02/01/2021 16:06;47,0;0,0;2,0;-86,0;-78;-85;-92;-79,0;-88;-80,0;-200,0
02/01/2021 16:07;80,0;0,0;2,0;-85,0;-83;-83;-83;-74,0;-90;-76,0;-93,0
02/01/2021 16:07;80,0;0,0;2,0;-85,0;-92;-82;-83;-75,0;-92;-75,0;-93,0
02/01/2021 16:07;80,0;0,0;2,0;-82,0;-91;-82;-82;-79,0;-91;-76,0;-89,0
02/01/2021 16:07;80,0;0,0;2,0;-84,0;-84;-90;-83;-75,0;-96;-75,0;-90,0
02/01/2021 16:07;80,0;0,0;2,0;-82,0;-91;-83;-79;-75,0;-92;-73,0;-88,0
02/01/2021 16:07;44,0;0,0;2,0;-83,0;-80;-79;-82;-88,0;-91;-86,0;-94,0
02/01/2021 16:07;44,0;0,0;2,0;-77,0;-77;-79;-80;-88,0;-88;-89,0;-92,0
